id,first_name,second_name,value,pred_minutes,rolling_xg_5,season_mean_bonus,average_xg_per_game,cumulative_xg,cumulative_goals,rolling_xa_5,average_xa_per_game,cumulative_xa,cumulative_assists,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
684,Malachi,Hardy,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6,18,1110,1130,1330,1330,TOT,CHE,15,1,24,2
684,Malachi,Hardy,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,18,1110,1370,1330,1360,TOT,LIV,17,1,24,2
684,Malachi,Hardy,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,18,1110,1060,1330,1120,TOT,WOL,19,1,24,2
388,Aaron,Wan-Bissaka,44,90.0,0.104,0.2727272727272727,0.0536363636363636,0.5900000000000001,2,0.022,0.063,0.65,0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
388,Aaron,Wan-Bissaka,44,90.0,0.104,0.2727272727272727,0.0536363636363636,0.5900000000000001,2,0.022,0.063,0.65,0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
388,Aaron,Wan-Bissaka,44,90.0,0.104,0.2727272727272727,0.0536363636363636,0.5900000000000001,2,0.022,0.063,0.65,0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
516,Vladimír,Coufal,43,15.75,0.01,0.0,0.01,0.02,0,0.05,0.1,0.1,0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
516,Vladimír,Coufal,43,15.75,0.01,0.0,0.01,0.02,0,0.05,0.1,0.1,0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
516,Vladimír,Coufal,43,15.75,0.01,0.0,0.01,0.02,0,0.05,0.1,0.1,0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
517,Aaron,Cresswell,40,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
517,Aaron,Cresswell,40,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
517,Aaron,Cresswell,40,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
520,Emerson,Palmieri dos Santos,44,83.0,0.206,0.0,0.0981818181818181,1.08,1,0.046,0.126,1.26,1,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
520,Emerson,Palmieri dos Santos,44,83.0,0.206,0.0,0.0981818181818181,1.08,1,0.046,0.126,1.26,1,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
520,Emerson,Palmieri dos Santos,44,83.0,0.206,0.0,0.0981818181818181,1.08,1,0.046,0.126,1.26,1,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
524,Max,Kilman,45,90.0,0.074,0.2307692307692307,0.05,0.65,0,0.006,0.0116666666666666,0.15,1,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
524,Max,Kilman,45,90.0,0.074,0.2307692307692307,0.05,0.65,0,0.006,0.0116666666666666,0.15,1,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
524,Max,Kilman,45,90.0,0.074,0.2307692307692307,0.05,0.65,0,0.006,0.0116666666666666,0.15,1,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
528,Konstantinos,Mavropanos,44,42.0,0.042,0.3333333333333333,0.0383333333333333,0.2299999999999999,0,0.004,0.004,0.02,0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
528,Konstantinos,Mavropanos,44,42.0,0.042,0.3333333333333333,0.0383333333333333,0.2299999999999999,0,0.004,0.004,0.02,0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
528,Konstantinos,Mavropanos,44,42.0,0.042,0.3333333333333333,0.0383333333333333,0.2299999999999999,0,0.004,0.004,0.02,0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
529,Nayef,Aguerd,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
529,Nayef,Aguerd,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
529,Nayef,Aguerd,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
532,Kurt,Zouma,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
532,Kurt,Zouma,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
532,Kurt,Zouma,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
591,Jean-Clair,Todibo,43,81.5,0.0,0.0,0.0166666666666666,0.1,0,0.002,0.004,0.02,0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
591,Jean-Clair,Todibo,43,81.5,0.0,0.0,0.0166666666666666,0.1,0,0.002,0.004,0.02,0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
591,Jean-Clair,Todibo,43,81.5,0.0,0.0,0.0166666666666666,0.1,0,0.002,0.004,0.02,0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
643,Kaelan,Casey,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
643,Kaelan,Casey,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
643,Kaelan,Casey,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
677,Ollie,Scarles,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
677,Ollie,Scarles,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
677,Ollie,Scarles,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
686,Ezra,Mayers,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,20,19,1080,1060,1120,1120,WHU,WOL,15,1,24,2
686,Ezra,Mayers,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5,19,1080,1130,1120,1220,WHU,BHA,17,1,24,2
686,Ezra,Mayers,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,12,19,1080,1370,1120,1360,WHU,LIV,19,1,24,2
533,Rayan,Aït-Nouri,49,90.0,0.054,0.1666666666666666,0.0766666666666666,0.92,3,0.03,0.0536363636363636,0.62,2,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
533,Rayan,Aït-Nouri,49,90.0,0.054,0.1666666666666666,0.0766666666666666,0.92,3,0.03,0.0536363636363636,0.62,2,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
542,Craig,Dawson,44,78.75,0.078,0.125,0.0575,0.46,0,0.006,0.01,0.0699999999999999,1,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
542,Craig,Dawson,44,78.75,0.078,0.125,0.0575,0.46,0,0.006,0.01,0.0699999999999999,1,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
543,Matt,Doherty,43,1.0,0.04,0.0,0.04,0.08,0,0.0349999999999999,0.01,0.0699999999999999,0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
543,Matt,Doherty,43,1.0,0.04,0.0,0.04,0.08,0,0.0349999999999999,0.01,0.0699999999999999,0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
549,Hugo,Bueno López,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
549,Hugo,Bueno López,45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
552,Ki-Jana,Hoever,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
552,Ki-Jana,Hoever,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
558,Yerson,Mosquera,39,0.0,0.066,0.0,0.066,0.33,0,0.006,0.005,0.03,0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
558,Yerson,Mosquera,39,0.0,0.066,0.0,0.066,0.33,0,0.006,0.005,0.03,0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
559,Nélson,Cabral Semedo,45,90.0,0.01,0.0,0.0454545454545454,0.5,0,0.058,0.064,0.65,2,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
559,Nélson,Cabral Semedo,45,90.0,0.01,0.0,0.0454545454545454,0.5,0,0.058,0.064,0.65,2,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
561,Pedro,Cardoso de Lima,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
561,Pedro,Cardoso de Lima,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
564,Santiago,Bueno,43,67.5,0.0419999999999999,0.0,0.0419999999999999,0.21,0,0.002,0.0025,0.01,0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
564,Santiago,Bueno,43,67.5,0.0419999999999999,0.0,0.0419999999999999,0.21,0,0.002,0.0025,0.01,0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
567,Toti António,Gomes,43,76.25,0.004,0.2,0.003,0.03,0,0.01,0.0322222222222222,0.31,1,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
567,Toti António,Gomes,43,76.25,0.004,0.2,0.003,0.03,0,0.01,0.0322222222222222,0.31,1,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
637,Bastien,Meupiyou,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
637,Bastien,Meupiyou,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
664,Alfie,Pond,39,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,20,1060,1080,1090,1100,WOL,IPS,16,1,24,2
664,Alfie,Pond,39,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14,20,1060,1140,1090,1170,WOL,MUN,18,1,24,2
3,Gabriel,dos Santos Magalhães,62,80.75,0.058,0.3636363636363636,0.1418181818181818,1.56,2,0.078,0.048,0.5,0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
3,Gabriel,dos Santos Magalhães,62,80.75,0.058,0.3636363636363636,0.1418181818181818,1.56,2,0.078,0.048,0.5,0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
3,Gabriel,dos Santos Magalhães,62,80.75,0.058,0.3636363636363636,0.1418181818181818,1.56,2,0.078,0.048,0.5,0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
6,Jurriën,Timber,55,85.5,0.046,0.0,0.049,0.49,0,0.04,0.0388888888888888,0.36,1,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
6,Jurriën,Timber,55,85.5,0.046,0.0,0.049,0.49,0,0.04,0.0388888888888888,0.36,1,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
6,Jurriën,Timber,55,85.5,0.046,0.0,0.049,0.49,0,0.04,0.0388888888888888,0.36,1,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
8,Jakub,Kiwior,48,20.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
8,Jakub,Kiwior,48,20.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
8,Jakub,Kiwior,48,20.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
18,William,Saliba,60,90.0,0.0,0.0909090909090909,0.0,0.0,0,0.1119999999999999,0.059,0.6000000000000001,0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
18,William,Saliba,60,90.0,0.0,0.0909090909090909,0.0,0.0,0,0.1119999999999999,0.059,0.6000000000000001,0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
18,William,Saliba,60,90.0,0.0,0.0909090909090909,0.0,0.0,0,0.1119999999999999,0.059,0.6000000000000001,0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
21,Kieran,Tierney,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
21,Kieran,Tierney,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
21,Kieran,Tierney,43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
22,Tomiyasu,Takehiro,48,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
22,Tomiyasu,Takehiro,48,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
22,Tomiyasu,Takehiro,48,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
24,Benjamin,White,62,49.75,0.012,0.0,0.0185714285714285,0.13,0,0.0419999999999999,0.0183333333333333,0.29,1,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
24,Benjamin,White,62,49.75,0.012,0.0,0.0185714285714285,0.13,0,0.0419999999999999,0.0183333333333333,0.29,1,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
24,Benjamin,White,62,49.75,0.012,0.0,0.0185714285714285,0.13,0,0.0419999999999999,0.0183333333333333,0.29,1,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
25,Oleksandr,Zinchenko,48,21.5,0.0,0.0,0.0,0.0,0,0.04,0.0,0.04,0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
25,Oleksandr,Zinchenko,48,21.5,0.0,0.0,0.0,0.0,0,0.04,0.0,0.04,0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
25,Oleksandr,Zinchenko,48,21.5,0.0,0.0,0.0,0.0,0,0.04,0.0,0.04,0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
578,Riccardo,Calafiori,58,30.25,0.1,0.2,0.1,0.5,1,0.084,0.1025,0.42,0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
578,Riccardo,Calafiori,58,30.25,0.1,0.2,0.1,0.5,1,0.084,0.1025,0.42,0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
578,Riccardo,Calafiori,58,30.25,0.1,0.2,0.1,0.5,1,0.084,0.1025,0.42,0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
657,Maldini,Kacurri,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
657,Maldini,Kacurri,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
657,Maldini,Kacurri,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
658,Ayden,Heaven,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
658,Ayden,Heaven,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
658,Ayden,Heaven,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
662,Josh,Nichols,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,1,1360,1100,1390,1100,ARS,FUL,15,0,24,2
662,Josh,Nichols,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7,1,1360,1100,1390,1090,ARS,CRY,17,0,24,2
662,Josh,Nichols,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4,1,1360,1080,1390,1100,ARS,BRE,19,0,24,2
32,Matty,Cash,44,71.0,0.006,0.0,0.006,0.03,0,0.032,0.04,0.16,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
32,Matty,Cash,44,71.0,0.006,0.0,0.006,0.03,0,0.032,0.04,0.16,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
35,Diego Carlos,Santos Silva,45,52.5,0.024,0.0,0.02,0.12,0,0.008,0.008,0.05,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
35,Diego Carlos,Santos Silva,45,52.5,0.024,0.0,0.02,0.12,0,0.008,0.008,0.05,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
36,Lucas,Digne,47,80.75,0.094,0.5454545454545454,0.0472727272727272,0.52,0,0.156,0.179,1.82,3,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
36,Lucas,Digne,47,80.75,0.094,0.5454545454545454,0.0472727272727272,0.52,0,0.156,0.179,1.82,3,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
40,Kortney,Hause,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
40,Kortney,Hause,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
43,Kaine,Kesler-Hayden,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
43,Kaine,Kesler-Hayden,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
44,Ezri,Konsa Ngoyo,44,90.0,0.014,0.1,0.0349999999999999,0.35,1,0.0559999999999999,0.0366666666666666,0.3299999999999999,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
44,Ezri,Konsa Ngoyo,44,90.0,0.014,0.1,0.0349999999999999,0.35,1,0.0559999999999999,0.0366666666666666,0.3299999999999999,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
45,Ian,Maatsen,46,25.75,0.06,0.0,0.06,0.06,0,0.04,0.0,0.04,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
45,Ian,Maatsen,46,25.75,0.06,0.0,0.06,0.06,0,0.04,0.0,0.04,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
49,Tyrone,Mings,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
49,Tyrone,Mings,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
50,Kosta,Nedeljković,40,0.0,0.0,0.0,0.0,0.0,0,0.01,0.0,0.01,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
50,Kosta,Nedeljković,40,0.0,0.0,0.0,0.0,0.0,0,0.01,0.0,0.01,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
52,Pau,Torres,44,90.0,0.024,0.0,0.0184615384615384,0.24,0,0.0279999999999999,0.0216666666666666,0.27,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
52,Pau,Torres,44,90.0,0.024,0.0,0.0184615384615384,0.24,0,0.0279999999999999,0.0216666666666666,0.27,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
56,Lino,da Cruz Sousa,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
56,Lino,da Cruz Sousa,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
598,Lamare,Bogarde,40,11.25,0.0,0.0,0.0,0.0,0,0.04,0.0,0.08,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
598,Lamare,Bogarde,40,11.25,0.0,0.0,0.0,0.0,0,0.04,0.0,0.08,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
640,Sil,Swinkels,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,16,2,1140,1140,1300,1120,AVL,NFO,16,0,24,2
640,Sil,Swinkels,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,15,2,1140,1100,1300,1130,AVL,NEW,18,0,24,2
59,Max,Aarons,43,3.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,2
59,Max,Aarons,43,3.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,2
59,Max,Aarons,43,3.75,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,2
68,James,Hill,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,2
68,James,Hill,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,2
68,James,Hill,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,2
70,Milos,Kerkez,44,87.5,0.014,0.2307692307692307,0.0176923076923076,0.2299999999999999,1,0.172,0.0908333333333333,1.1,2,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,2
70,Milos,Kerkez,44,87.5,0.014,0.2307692307692307,0.0176923076923076,0.2299999999999999,1,0.172,0.0908333333333333,1.1,2,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,2
70,Milos,Kerkez,44,87.5,0.014,0.2307692307692307,0.0176923076923076,0.2299999999999999,1,0.172,0.0908333333333333,1.1,2,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,2
72,Chris,Mepham,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,2
72,Chris,Mepham,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,2
72,Chris,Mepham,44,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,2
79,Marcos,Senesi,48,81.75,0.1379999999999999,0.2727272727272727,0.0736363636363636,0.8099999999999999,0,0.028,0.043,0.44,0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,2
79,Marcos,Senesi,48,81.75,0.1379999999999999,0.2727272727272727,0.0736363636363636,0.8099999999999999,0,0.028,0.043,0.44,0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,2
79,Marcos,Senesi,48,81.75,0.1379999999999999,0.2727272727272727,0.0736363636363636,0.8099999999999999,0,0.028,0.043,0.44,0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,2
81,Adam,Smith,45,84.25,0.12,0.0,0.0666666666666666,0.6,0,0.006,0.00625,0.05,0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,2
81,Adam,Smith,45,84.25,0.12,0.0,0.0666666666666666,0.6,0,0.006,0.00625,0.05,0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,2
81,Adam,Smith,45,84.25,0.12,0.0,0.0666666666666666,0.6,0,0.006,0.00625,0.05,0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,2
85,Illia,Zabarnyi,44,90.0,0.0,0.0,0.023076923076923,0.3,0,0.012,0.0116666666666666,0.1399999999999999,0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,2
85,Illia,Zabarnyi,44,90.0,0.0,0.0,0.023076923076923,0.3,0,0.012,0.0116666666666666,0.1399999999999999,0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,2
85,Illia,Zabarnyi,44,90.0,0.0,0.0,0.023076923076923,0.3,0,0.012,0.0116666666666666,0.1399999999999999,0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,2
580,Dean,Huijsen,43,14.25,0.02,0.0,0.02,0.04,0,0.005,0.01,0.01,0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,2
580,Dean,Huijsen,43,14.25,0.02,0.0,0.02,0.04,0,0.005,0.01,0.01,0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,2
580,Dean,Huijsen,43,14.25,0.02,0.0,0.02,0.04,0,0.005,0.01,0.01,0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,2
592,Julián,Araujo Zúñiga,44,8.75,0.0,0.0,0.0,0.0,0,0.0066666666666666,0.005,0.02,0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,2
592,Julián,Araujo Zúñiga,44,8.75,0.0,0.0,0.0,0.0,0,0.0066666666666666,0.005,0.02,0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,2
592,Julián,Araujo Zúñiga,44,8.75,0.0,0.0,0.0,0.0,0,0.0066666666666666,0.005,0.02,0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,2
680,Max,Kinsey,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10,3,1130,1070,1160,1050,BOU,IPS,15,0,24,2
680,Max,Kinsey,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,14,3,1130,1130,1160,1120,BOU,MUN,17,0,24,2
680,Max,Kinsey,40,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9,3,1130,1100,1160,1100,BOU,FUL,19,0,24,2
86,Kristoffer,Ajer,44,0.0,0.0,0.0,0.04,0.28,0,0.018,0.0133333333333333,0.1,0,2,4,1120,1120,1190,1200,BRE,AVL,14,0,24,2
86,Kristoffer,Ajer,44,0.0,0.0,0.0,0.04,0.28,0,0.018,0.0133333333333333,0.1,0,6,4,1120,1130,1190,1320,BRE,CHE,16,0,24,2
86,Kristoffer,Ajer,44,0.0,0.0,0.0,0.04,0.28,0,0.018,0.0133333333333333,0.1,0,5,4,1120,1070,1190,1130,BRE,BHA,18,0,24,2
