id,first_name,second_name,value,penalties_order,pred_minutes,opponent_team,own_team,own_attack,opponent_attack,own_defense,opponent_defense,own_short_name,opponent_short_name,gameweek,was_home,season,POS
48,John,McGinn,52,,76.0,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
48,John,McGinn,52,,76.0,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
48,John,McGinn,52,,76.0,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
53,Jacob,Ramsey,54,,9.0,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
53,Jacob,Ramsey,54,,9.0,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
53,Jacob,Ramsey,54,,9.0,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
54,Morgan,Rogers,54,,82.4,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
54,Morgan,Rogers,54,,82.4,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
54,Morgan,Rogers,54,,82.4,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
57,Youri,Tielemans,55,2.0,83.6,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
57,Youri,Tielemans,55,2.0,83.6,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
57,Youri,Tielemans,55,2.0,83.6,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
233,Amadou,Onana,49,,14.6,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
233,Amadou,Onana,49,,14.6,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
233,Amadou,Onana,49,,14.6,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
569,Jaden,Philogene,53,,30.8,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
569,Jaden,Philogene,53,,30.8,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
569,Jaden,Philogene,53,,30.8,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
656,Kadan,Young,45,,0.0,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
656,Kadan,Young,45,,0.0,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
656,Kadan,Young,45,,0.0,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
679,Ben,Broggio,45,,0.0,16,2,1140,1140,1300,1120,AVL,NFO,16.0,0,24,3
679,Ben,Broggio,45,,0.0,15,2,1140,1100,1300,1130,AVL,NEW,18.0,0,24,3
679,Ben,Broggio,45,,0.0,8,2,1140,1080,1300,1080,AVL,EVE,21.0,0,24,3
60,Tyler,Adams,49,,62.0,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
60,Tyler,Adams,49,,62.0,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
60,Tyler,Adams,49,,62.0,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
61,Jaidon,Anthony,45,,0.0,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
61,Jaidon,Anthony,45,,0.0,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
61,Jaidon,Anthony,45,,0.0,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
62,David,Brooks,49,,22.6,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
62,David,Brooks,49,,22.6,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
62,David,Brooks,49,,22.6,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
63,Ryan,Christie,49,,65.2,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
63,Ryan,Christie,49,,65.2,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
63,Ryan,Christie,49,,65.2,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
64,Lewis,Cook,50,,56.6,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
64,Lewis,Cook,50,,56.6,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
64,Lewis,Cook,50,,56.6,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
66,Romain,Faivre,50,,0.0,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
66,Romain,Faivre,50,,0.0,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
66,Romain,Faivre,50,,0.0,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
67,Hamed,Traorè,45,,0.0,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
67,Hamed,Traorè,45,,0.0,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
67,Hamed,Traorè,45,,0.0,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
71,Justin,Kluivert,55,1.0,70.0,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
71,Justin,Kluivert,55,1.0,70.0,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
71,Justin,Kluivert,55,1.0,70.0,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
74,Dango,Ouattara,50,,20.8,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
74,Dango,Ouattara,50,,20.8,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
74,Dango,Ouattara,50,,20.8,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
76,Philip,Billing,48,,6.8,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
76,Philip,Billing,48,,6.8,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
76,Philip,Billing,48,,6.8,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
77,Alex,Scott,47,,0.0,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
77,Alex,Scott,47,,0.0,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
77,Alex,Scott,47,,0.0,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
78,Antoine,Semenyo,57,,70.8,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
78,Antoine,Semenyo,57,,70.8,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
78,Antoine,Semenyo,57,,70.8,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
80,Luis,Sinisterra,49,,0.0,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
80,Luis,Sinisterra,49,,0.0,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
80,Luis,Sinisterra,49,,0.0,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
83,Marcus,Tavernier,55,,72.0,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
83,Marcus,Tavernier,55,,72.0,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
83,Marcus,Tavernier,55,,72.0,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
687,Ben,Winterburn,45,,0.0,14,3,1130,1130,1160,1120,BOU,MUN,17.0,0,24,3
687,Ben,Winterburn,45,,0.0,9,3,1130,1100,1160,1100,BOU,FUL,19.0,0,24,3
687,Ben,Winterburn,45,,0.0,6,3,1130,1130,1160,1320,BOU,CHE,21.0,0,24,3
87,Ethan,Brierley,45,,0.0,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
87,Ethan,Brierley,45,,0.0,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
87,Ethan,Brierley,45,,0.0,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
89,Mikkel,Damsgaard,50,,67.4,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
89,Mikkel,Damsgaard,50,,67.4,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
89,Mikkel,Damsgaard,50,,67.4,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
90,Josh,Dasilva,48,,0.0,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
90,Josh,Dasilva,48,,0.0,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
90,Josh,Dasilva,48,,0.0,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
94,Vitaly,Janelt,49,,62.6,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
94,Vitaly,Janelt,49,,62.6,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
94,Vitaly,Janelt,49,,62.6,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
95,Mathias,Jensen,53,,41.8,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
95,Mathias,Jensen,53,,41.8,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
95,Mathias,Jensen,53,,41.8,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
97,Yunus Emre,Konak,45,,0.2,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
97,Yunus Emre,Konak,45,,0.2,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
97,Yunus Emre,Konak,45,,0.2,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
98,Keane,Lewis-Potter,50,,87.8,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
98,Keane,Lewis-Potter,50,,87.8,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
98,Keane,Lewis-Potter,50,,87.8,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
99,Bryan,Mbeumo,76,2.0,90.0,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
99,Bryan,Mbeumo,76,2.0,90.0,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
99,Bryan,Mbeumo,76,2.0,90.0,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
101,Christian,Nørgaard,48,,56.2,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
101,Christian,Nørgaard,48,,56.2,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
101,Christian,Nørgaard,48,,56.2,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
102,Frank,Onyeka,49,,0.0,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
102,Frank,Onyeka,49,,0.0,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
102,Frank,Onyeka,49,,0.0,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
103,Myles,Peart-Harris,45,,0.0,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
103,Myles,Peart-Harris,45,,0.0,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
103,Myles,Peart-Harris,45,,0.0,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
106,Kevin,Schade,51,,36.0,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
106,Kevin,Schade,51,,36.0,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
106,Kevin,Schade,51,,36.0,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
111,Yehor,Yarmoliuk,44,,37.6,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
111,Yehor,Yarmoliuk,44,,37.6,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
111,Yehor,Yarmoliuk,44,,37.6,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
314,Fábio,Freitas Gouveia Carvalho,47,,22.6,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
314,Fábio,Freitas Gouveia Carvalho,47,,22.6,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
314,Fábio,Freitas Gouveia Carvalho,47,,22.6,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
602,Ryan,Trevitt,45,,0.0,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
602,Ryan,Trevitt,45,,0.0,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
602,Ryan,Trevitt,45,,0.0,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
634,Gustavo,Nunes Fernandes Gomes,49,,0.0,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
634,Gustavo,Nunes Fernandes Gomes,49,,0.0,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
634,Gustavo,Nunes Fernandes Gomes,49,,0.0,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
661,Tony,Yogane,45,,0.0,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
661,Tony,Yogane,45,,0.0,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
661,Tony,Yogane,45,,0.0,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
674,Paris,Maghoma,45,,5.4,6,4,1120,1130,1190,1320,BRE,CHE,16.0,0,24,3
674,Paris,Maghoma,45,,5.4,5,4,1120,1070,1190,1130,BRE,BHA,18.0,0,24,3
674,Paris,Maghoma,45,,5.4,17,4,1120,1060,1190,1060,BRE,SOU,20.0,0,24,3
113,Simon,Adingra,53,,37.4,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
113,Simon,Adingra,53,,37.4,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
113,Simon,Adingra,53,,37.4,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
114,Benicio,Baker-Boaitey,45,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
114,Benicio,Baker-Boaitey,45,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
114,Benicio,Baker-Boaitey,45,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
115,Carlos,Baleba,50,,47.6,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
115,Carlos,Baleba,50,,47.6,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
115,Carlos,Baleba,50,,47.6,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
118,Amario,Cozier-Duberry,45,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
118,Amario,Cozier-Duberry,45,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
118,Amario,Cozier-Duberry,45,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
119,Mahmoud,Dahoud,49,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
119,Mahmoud,Dahoud,49,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
119,Mahmoud,Dahoud,49,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
121,Julio,Enciso,54,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
121,Julio,Enciso,54,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
121,Julio,Enciso,54,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
124,Billy,Gilmour,50,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
124,Billy,Gilmour,50,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
124,Billy,Gilmour,50,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
125,Pascal,Groß,65,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
125,Pascal,Groß,65,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
125,Pascal,Groß,65,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
126,Jack,Hinshelwood,50,,11.2,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
126,Jack,Hinshelwood,50,,11.2,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
126,Jack,Hinshelwood,50,,11.2,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
127,Ibrahim,Osman,50,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
127,Ibrahim,Osman,50,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
127,Ibrahim,Osman,50,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
130,Kacper,Kozłowski,45,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
130,Kacper,Kozłowski,45,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
130,Kacper,Kozłowski,45,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
132,Solly,March,65,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
132,Solly,March,65,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
132,Solly,March,65,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
133,Adrian,Mazilu,45,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
133,Adrian,Mazilu,45,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
133,Adrian,Mazilu,45,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
134,James,Milner,50,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
134,James,Milner,50,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
134,James,Milner,50,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
135,Yankuba,Minteh,51,,6.4,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
135,Yankuba,Minteh,51,,6.4,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
135,Yankuba,Minteh,51,,6.4,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
136,Mitoma,Kaoru,66,,89.4,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
136,Mitoma,Kaoru,66,,89.4,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
136,Mitoma,Kaoru,66,,89.4,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
137,Jakub,Moder,44,,0.2,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
137,Jakub,Moder,44,,0.2,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
137,Jakub,Moder,44,,0.2,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
140,Cameron,Peupion,44,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
140,Cameron,Peupion,44,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
140,Cameron,Peupion,44,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
141,Jeremy,Sarmiento Morante,49,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
141,Jeremy,Sarmiento Morante,49,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
141,Jeremy,Sarmiento Morante,49,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
149,Mats,Wieffer,47,,34.8,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
149,Mats,Wieffer,47,,34.8,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
149,Mats,Wieffer,47,,34.8,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
595,Brajan,Gruda,54,,5.6,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
595,Brajan,Gruda,54,,5.6,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
595,Brajan,Gruda,54,,5.6,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
600,Yasin,Ayari,50,,56.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
600,Yasin,Ayari,50,,56.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
600,Yasin,Ayari,50,,56.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
601,Andrew,Moran,50,,0.0,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
601,Andrew,Moran,50,,0.0,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
601,Andrew,Moran,50,,0.0,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
618,Georginio,Rutter,56,,62.8,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
618,Georginio,Rutter,56,,62.8,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
618,Georginio,Rutter,56,,62.8,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
629,Matt,O'Riley,55,,43.4,19,5,1130,1080,1220,1120,BHA,WHU,17.0,0,24,3
629,Matt,O'Riley,55,,43.4,2,5,1130,1120,1220,1200,BHA,AVL,19.0,0,24,3
629,Matt,O'Riley,55,,43.4,10,5,1130,1070,1220,1050,BHA,IPS,21.0,0,24,3
150,Andrey,Nascimento dos Santos,45,,0.0,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
150,Andrey,Nascimento dos Santos,45,,0.0,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
150,Andrey,Nascimento dos Santos,45,,0.0,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
151,Ângelo Gabriel,Borges Damaceno,45,,0.0,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
151,Ângelo Gabriel,Borges Damaceno,45,,0.0,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
151,Ângelo Gabriel,Borges Damaceno,45,,0.0,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
157,Moisés,Caicedo Corozo,49,,88.0,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
157,Moisés,Caicedo Corozo,49,,88.0,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
157,Moisés,Caicedo Corozo,49,,88.0,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
158,Cesare,Casadei,44,,0.0,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
158,Cesare,Casadei,44,,0.0,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
158,Cesare,Casadei,44,,0.0,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
161,Carney,Chukwuemeka,48,,0.0,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
161,Carney,Chukwuemeka,48,,0.0,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
161,Carney,Chukwuemeka,48,,0.0,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
166,Kiernan,Dewsbury-Hall,56,,2.4,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
166,Kiernan,Dewsbury-Hall,56,,2.4,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
166,Kiernan,Dewsbury-Hall,56,,2.4,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
168,Enzo,Fernández,50,4.0,76.4,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
168,Enzo,Fernández,50,4.0,76.4,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
168,Enzo,Fernández,50,4.0,76.4,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
169,Conor,Gallagher,59,,0.0,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
169,Conor,Gallagher,59,,0.0,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
169,Conor,Gallagher,59,,0.0,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
173,Omari,Kellyman,44,,0.0,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
173,Omari,Kellyman,44,,0.0,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
173,Omari,Kellyman,44,,0.0,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
174,Roméo,Lavia,45,,41.2,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
174,Roméo,Lavia,45,,41.2,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
174,Roméo,Lavia,45,,41.2,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
177,Noni,Madueke,63,3.0,49.0,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
177,Noni,Madueke,63,3.0,49.0,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
177,Noni,Madueke,63,3.0,49.0,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
179,Mykhailo,Mudryk,62,,4.4,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
179,Mykhailo,Mudryk,62,,4.4,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
179,Mykhailo,Mudryk,62,,4.4,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
181,Christopher,Nkunku,58,2.0,26.8,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
181,Christopher,Nkunku,58,2.0,26.8,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
181,Christopher,Nkunku,58,2.0,26.8,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
182,Cole,Palmer,111,1.0,86.6,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
182,Cole,Palmer,111,1.0,86.6,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
182,Cole,Palmer,111,1.0,86.6,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
184,Renato,Palma Veiga,45,,2.4,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
184,Renato,Palma Veiga,45,,2.4,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
184,Renato,Palma Veiga,45,,2.4,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
386,Jadon,Sancho,62,,36.6,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
386,Jadon,Sancho,62,,36.6,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
386,Jadon,Sancho,62,,36.6,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
560,Pedro,Lomba Neto,62,,53.0,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
560,Pedro,Lomba Neto,62,,53.0,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
560,Pedro,Lomba Neto,62,,53.0,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
621,João,Félix Sequeira,60,,35.0,8,6,1130,1080,1330,1080,CHE,EVE,17.0,0,24,3
621,João,Félix Sequeira,60,,35.0,10,6,1130,1070,1330,1050,CHE,IPS,19.0,0,24,3
621,João,Félix Sequeira,60,,35.0,7,6,1130,1100,1330,1090,CHE,CRY,20.0,0,24,3
190,Naouirou,Ahamada,45,,0.0,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
190,Naouirou,Ahamada,45,,0.0,3,7,1100,1070,1090,1130,CRY,BOU,18.0,0,24,3
190,Naouirou,Ahamada,45,,0.0,11,7,1100,1060,1090,1090,CRY,LEI,21.0,0,24,3
193,Cheick,Doucouré,49,,27.2,5,7,1100,1070,1090,1130,CRY,BHA,16.0,0,24,3
