id,first_name,second_name,own_team,opponent_team,own_short_name,opponent_short_name,own_attack,opponent_attack,own_defense,opponent_defense,was_home,crowds,season,POS,gameweek,value,mean_xg_5,mean_xa_5
42,Boubacar,Kamara,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,50,0.0,0.0
48,John,McGinn,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,52,0.0,0.0
48,John,McGinn,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,52,0.0,0.0
53,Jacob,Ramsey,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,54,0.0,0.0
53,Jacob,Ramsey,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,54,0.0,0.0
54,Morgan,Rogers,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,54,0.376,0.08
54,Morgan,Rogers,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,54,0.376,0.08
57,Youri,Tielemans,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,55,0.0659999999999999,0.174
57,Youri,Tielemans,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,55,0.0659999999999999,0.174
233,Amadou,Onana,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,49,0.052,0.018
233,Amadou,Onana,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,49,0.052,0.018
569,Jaden,Philogene,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,53,0.0,0.0
569,Jaden,Philogene,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,53,0.0,0.0
656,Kadan,Young,2,6,AVL,CHE,1140,1130,1300,1320,0,1,24,3,13,45,0.0,0.0
656,Kadan,Young,2,16,AVL,NFO,1140,1140,1300,1120,0,1,24,3,16,45,0.0,0.0
60,Tyler,Adams,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,49,0.03,0.02
60,Tyler,Adams,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,49,0.03,0.02
60,Tyler,Adams,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,49,0.03,0.02
61,Jaidon,Anthony,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,45,0.0,0.0
61,Jaidon,Anthony,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,45,0.0,0.0
61,Jaidon,Anthony,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,45,0.0,0.0
62,David,Brooks,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,49,0.0,0.0
62,David,Brooks,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,49,0.0,0.0
62,David,Brooks,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,49,0.0,0.0
63,Ryan,Christie,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,49,0.056,0.13
63,Ryan,Christie,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,49,0.056,0.13
63,Ryan,Christie,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,49,0.056,0.13
64,Lewis,Cook,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,50,0.026,0.15
64,Lewis,Cook,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,50,0.026,0.15
64,Lewis,Cook,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,50,0.026,0.15
66,Romain,Faivre,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,50,0.0,0.0
66,Romain,Faivre,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,50,0.0,0.0
66,Romain,Faivre,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,50,0.0,0.0
67,Hamed,Traorè,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,45,0.0,0.0
67,Hamed,Traorè,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,45,0.0,0.0
67,Hamed,Traorè,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,45,0.0,0.0
71,Justin,Kluivert,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,53,0.182,0.124
71,Justin,Kluivert,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,53,0.182,0.124
71,Justin,Kluivert,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,53,0.182,0.124
74,Dango,Ouattara,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,50,0.0,0.0
74,Dango,Ouattara,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,50,0.0,0.0
74,Dango,Ouattara,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,50,0.0,0.0
76,Philip,Billing,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,48,0.0,0.0
76,Philip,Billing,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,48,0.0,0.0
76,Philip,Billing,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,48,0.0,0.0
77,Alex,Scott,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,48,0.0,0.0
77,Alex,Scott,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,48,0.0,0.0
77,Alex,Scott,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,48,0.0,0.0
78,Antoine,Semenyo,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,57,0.35,0.066
78,Antoine,Semenyo,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,57,0.35,0.066
78,Antoine,Semenyo,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,57,0.35,0.066
80,Luis,Sinisterra,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,50,0.0,0.0
80,Luis,Sinisterra,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,50,0.0,0.0
80,Luis,Sinisterra,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,50,0.0,0.0
83,Marcus,Tavernier,3,20,BOU,WOL,1130,1060,1160,1090,0,1,24,3,13,55,0.0,0.0
83,Marcus,Tavernier,3,10,BOU,IPS,1130,1070,1160,1050,0,1,24,3,15,55,0.0,0.0
83,Marcus,Tavernier,3,14,BOU,MUN,1130,1130,1160,1120,0,1,24,3,17,55,0.0,0.0
87,Ethan,Brierley,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,45,0.0,0.0
87,Ethan,Brierley,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,45,0.0,0.0
87,Ethan,Brierley,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,45,0.0,0.0
89,Mikkel,Damsgaard,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,50,0.104,0.2779999999999999
89,Mikkel,Damsgaard,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,50,0.104,0.2779999999999999
89,Mikkel,Damsgaard,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,50,0.104,0.2779999999999999
90,Josh,Dasilva,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,48,0.0,0.0
90,Josh,Dasilva,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,48,0.0,0.0
90,Josh,Dasilva,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,48,0.0,0.0
94,Vitaly,Janelt,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,49,0.07,0.164
94,Vitaly,Janelt,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,49,0.07,0.164
94,Vitaly,Janelt,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,49,0.07,0.164
95,Mathias,Jensen,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,53,0.03,0.13
95,Mathias,Jensen,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,53,0.03,0.13
95,Mathias,Jensen,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,53,0.03,0.13
97,Yunus Emre,Konak,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,45,0.0,0.0
97,Yunus Emre,Konak,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,45,0.0,0.0
97,Yunus Emre,Konak,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,45,0.0,0.0
98,Keane,Lewis-Potter,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,50,0.146,0.24
98,Keane,Lewis-Potter,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,50,0.146,0.24
98,Keane,Lewis-Potter,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,50,0.146,0.24
99,Bryan,Mbeumo,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,79,0.374,0.196
99,Bryan,Mbeumo,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,79,0.374,0.196
99,Bryan,Mbeumo,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,79,0.374,0.196
101,Christian,Nørgaard,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,48,0.156,0.0199999999999999
101,Christian,Nørgaard,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,48,0.156,0.0199999999999999
101,Christian,Nørgaard,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,48,0.156,0.0199999999999999
102,Frank,Onyeka,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,49,0.0,0.0
102,Frank,Onyeka,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,49,0.0,0.0
102,Frank,Onyeka,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,49,0.0,0.0
103,Myles,Peart-Harris,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,45,0.0,0.0
103,Myles,Peart-Harris,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,45,0.0,0.0
103,Myles,Peart-Harris,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,45,0.0,0.0
106,Kevin,Schade,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,51,0.0,0.0
106,Kevin,Schade,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,51,0.0,0.0
106,Kevin,Schade,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,51,0.0,0.0
111,Yehor,Yarmoliuk,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,44,0.0,0.0
111,Yehor,Yarmoliuk,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,44,0.0,0.0
111,Yehor,Yarmoliuk,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,44,0.0,0.0
314,Fábio,Freitas Gouveia Carvalho,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,48,0.0,0.0
314,Fábio,Freitas Gouveia Carvalho,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,48,0.0,0.0
314,Fábio,Freitas Gouveia Carvalho,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,48,0.0,0.0
602,Ryan,Trevitt,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,45,0.0,0.0
602,Ryan,Trevitt,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,45,0.0,0.0
602,Ryan,Trevitt,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,45,0.0,0.0
634,Gustavo,Nunes Fernandes Gomes,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,49,0.0,0.0
634,Gustavo,Nunes Fernandes Gomes,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,49,0.0,0.0
634,Gustavo,Nunes Fernandes Gomes,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,49,0.0,0.0
661,Tony,Yogane,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,45,0.0,0.0
661,Tony,Yogane,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,45,0.0,0.0
661,Tony,Yogane,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,45,0.0,0.0
674,Paris,Maghoma,4,8,BRE,EVE,1120,1080,1190,1080,0,1,24,3,12,45,0.0,0.0
674,Paris,Maghoma,4,2,BRE,AVL,1120,1120,1190,1200,0,1,24,3,14,45,0.0,0.0
674,Paris,Maghoma,4,6,BRE,CHE,1120,1130,1190,1320,0,1,24,3,16,45,0.0,0.0
113,Simon,Adingra,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,53,0.015,0.025
113,Simon,Adingra,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,53,0.015,0.025
113,Simon,Adingra,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,53,0.015,0.025
113,Simon,Adingra,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,53,0.015,0.025
114,Benicio,Baker-Boaitey,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,45,0.0,0.0
114,Benicio,Baker-Boaitey,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,45,0.0,0.0
114,Benicio,Baker-Boaitey,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,45,0.0,0.0
114,Benicio,Baker-Boaitey,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,45,0.0,0.0
115,Carlos,Baleba,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,50,0.0,0.0
115,Carlos,Baleba,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,50,0.0,0.0
115,Carlos,Baleba,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,50,0.0,0.0
115,Carlos,Baleba,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,50,0.0,0.0
118,Amario,Cozier-Duberry,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,45,0.0,0.0
118,Amario,Cozier-Duberry,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,45,0.0,0.0
118,Amario,Cozier-Duberry,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,45,0.0,0.0
118,Amario,Cozier-Duberry,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,45,0.0,0.0
119,Mahmoud,Dahoud,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,49,0.0,0.0
119,Mahmoud,Dahoud,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,49,0.0,0.0
119,Mahmoud,Dahoud,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,49,0.0,0.0
119,Mahmoud,Dahoud,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,49,0.0,0.0
121,Julio,Enciso,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,54,0.0,0.0
121,Julio,Enciso,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,54,0.0,0.0
121,Julio,Enciso,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,54,0.0,0.0
121,Julio,Enciso,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,54,0.0,0.0
124,Billy,Gilmour,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,50,0.0,0.0
124,Billy,Gilmour,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,50,0.0,0.0
124,Billy,Gilmour,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,50,0.0,0.0
124,Billy,Gilmour,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,50,0.0,0.0
125,Pascal,Groß,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,65,0.0,0.0
125,Pascal,Groß,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,65,0.0,0.0
125,Pascal,Groß,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,65,0.0,0.0
125,Pascal,Groß,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,65,0.0,0.0
126,Jack,Hinshelwood,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,50,0.0,0.0
126,Jack,Hinshelwood,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,50,0.0,0.0
126,Jack,Hinshelwood,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,50,0.0,0.0
126,Jack,Hinshelwood,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,50,0.0,0.0
127,Ibrahim,Osman,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,50,0.0,0.0
127,Ibrahim,Osman,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,50,0.0,0.0
127,Ibrahim,Osman,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,50,0.0,0.0
127,Ibrahim,Osman,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,50,0.0,0.0
130,Kacper,Kozłowski,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,45,0.0,0.0
130,Kacper,Kozłowski,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,45,0.0,0.0
130,Kacper,Kozłowski,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,45,0.0,0.0
130,Kacper,Kozłowski,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,45,0.0,0.0
132,Solly,March,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,65,0.0,0.0
132,Solly,March,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,65,0.0,0.0
132,Solly,March,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,65,0.0,0.0
132,Solly,March,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,65,0.0,0.0
133,Adrian,Mazilu,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,45,0.0,0.0
133,Adrian,Mazilu,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,45,0.0,0.0
133,Adrian,Mazilu,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,45,0.0,0.0
133,Adrian,Mazilu,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,45,0.0,0.0
134,James,Milner,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,50,0.0,0.0
134,James,Milner,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,50,0.0,0.0
134,James,Milner,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,50,0.0,0.0
134,James,Milner,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,50,0.0,0.0
135,Yankuba,Minteh,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,52,0.0,0.0
135,Yankuba,Minteh,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,52,0.0,0.0
135,Yankuba,Minteh,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,52,0.0,0.0
135,Yankuba,Minteh,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,52,0.0,0.0
136,Mitoma,Kaoru,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,64,0.1399999999999999,0.198
136,Mitoma,Kaoru,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,64,0.1399999999999999,0.198
136,Mitoma,Kaoru,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,64,0.1399999999999999,0.198
136,Mitoma,Kaoru,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,64,0.1399999999999999,0.198
137,Jakub,Moder,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,44,0.0,0.0
137,Jakub,Moder,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,44,0.0,0.0
137,Jakub,Moder,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,44,0.0,0.0
137,Jakub,Moder,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,44,0.0,0.0
140,Cameron,Peupion,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,45,0.0,0.0
140,Cameron,Peupion,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,45,0.0,0.0
140,Cameron,Peupion,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,45,0.0,0.0
140,Cameron,Peupion,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,45,0.0,0.0
141,Jeremy,Sarmiento Morante,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,49,0.0,0.0
141,Jeremy,Sarmiento Morante,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,49,0.0,0.0
141,Jeremy,Sarmiento Morante,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,49,0.0,0.0
141,Jeremy,Sarmiento Morante,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,49,0.0,0.0
149,Mats,Wieffer,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,48,0.0,0.0
149,Mats,Wieffer,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,48,0.0,0.0
149,Mats,Wieffer,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,48,0.0,0.0
149,Mats,Wieffer,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,48,0.0,0.0
595,Brajan,Gruda,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,54,0.0,0.0
595,Brajan,Gruda,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,54,0.0,0.0
595,Brajan,Gruda,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,54,0.0,0.0
595,Brajan,Gruda,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,54,0.0,0.0
600,Yasin,Ayari,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,50,0.0,0.0
600,Yasin,Ayari,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,50,0.0,0.0
600,Yasin,Ayari,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,50,0.0,0.0
600,Yasin,Ayari,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,50,0.0,0.0
601,Andrew,Moran,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,50,0.0,0.0
601,Andrew,Moran,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,50,0.0,0.0
601,Andrew,Moran,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,50,0.0,0.0
601,Andrew,Moran,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,50,0.0,0.0
618,Georginio,Rutter,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,56,0.192,0.104
618,Georginio,Rutter,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,56,0.192,0.104
618,Georginio,Rutter,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,56,0.192,0.104
618,Georginio,Rutter,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,56,0.192,0.104
629,Matt,O'Riley,5,3,BHA,BOU,1130,1070,1220,1130,0,1,24,3,12,55,0.0,0.0
629,Matt,O'Riley,5,9,BHA,FUL,1130,1100,1220,1100,0,1,24,3,14,55,0.0,0.0
629,Matt,O'Riley,5,11,BHA,LEI,1130,1060,1220,1090,0,1,24,3,15,55,0.0,0.0
629,Matt,O'Riley,5,19,BHA,WHU,1130,1080,1220,1120,0,1,24,3,17,55,0.0,0.0
150,Andrey,Nascimento dos Santos,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,45,0.0,0.0
150,Andrey,Nascimento dos Santos,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,45,0.0,0.0
150,Andrey,Nascimento dos Santos,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,45,0.0,0.0
150,Andrey,Nascimento dos Santos,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,45,0.0,0.0
151,Ângelo Gabriel,Borges Damaceno,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,45,0.0,0.0
151,Ângelo Gabriel,Borges Damaceno,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,45,0.0,0.0
151,Ângelo Gabriel,Borges Damaceno,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,45,0.0,0.0
151,Ângelo Gabriel,Borges Damaceno,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,45,0.0,0.0
157,Moisés,Caicedo Corozo,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,49,0.026,0.098
157,Moisés,Caicedo Corozo,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,49,0.026,0.098
157,Moisés,Caicedo Corozo,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,49,0.026,0.098
157,Moisés,Caicedo Corozo,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,49,0.026,0.098
158,Cesare,Casadei,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,44,0.0,0.0
158,Cesare,Casadei,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,44,0.0,0.0
158,Cesare,Casadei,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,44,0.0,0.0
158,Cesare,Casadei,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,44,0.0,0.0
161,Carney,Chukwuemeka,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,48,0.0,0.0
161,Carney,Chukwuemeka,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,48,0.0,0.0
161,Carney,Chukwuemeka,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,48,0.0,0.0
161,Carney,Chukwuemeka,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,48,0.0,0.0
166,Kiernan,Dewsbury-Hall,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,56,0.0,0.0
166,Kiernan,Dewsbury-Hall,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,56,0.0,0.0
166,Kiernan,Dewsbury-Hall,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,56,0.0,0.0
166,Kiernan,Dewsbury-Hall,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,56,0.0,0.0
168,Enzo,Fernández,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,48,0.0,0.0
168,Enzo,Fernández,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,48,0.0,0.0
168,Enzo,Fernández,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,48,0.0,0.0
168,Enzo,Fernández,6,8,CHE,EVE,1130,1080,1330,1080,0,1,24,3,17,48,0.0,0.0
169,Conor,Gallagher,6,11,CHE,LEI,1130,1060,1330,1090,0,1,24,3,12,59,0.0,0.0
169,Conor,Gallagher,6,17,CHE,SOU,1130,1060,1330,1060,0,1,24,3,14,59,0.0,0.0
169,Conor,Gallagher,6,18,CHE,TOT,1130,1110,1330,1330,0,1,24,3,15,59,0.0,0.0
